,productSaleAddons,productSaleCoreIngredients,id,timestamp,vendStatus,productPriceDefault,price,discountValue,costPrice,vatRate,totalPaid,netAmount,vatAmount,voucherCode,errorMessage,itemTagId,isRefunded,product.id,product.name,product.externalId,device.id,device.name,promotion.id,promotion.name,results.locationName,results.id,results.location.venue.id,promotion
19,[],[],5504470,2023-08-10T15:27:59.359538,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291126,1245,
20,[],[],5504459,2023-08-10T15:27:42.623801,Payment Declined,3.25,3.25,0.00,1.66,0.00,3.25,3.25,0.00,,,,False,14429,Coconut & Chia Overnight Oats,5060531850777,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291123,1245,
21,[],[],5504460,2023-08-10T15:27:42.623801,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291123,1245,
22,[],[],5504461,2023-08-10T15:27:42.623801,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291123,1245,
23,[],[],5504462,2023-08-10T15:27:42.623801,Payment Declined,1.50,1.50,0.00,0.65,0.20,1.50,1.25,0.25,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291123,1245,
24,[],[],5504463,2023-08-10T15:27:42.623801,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291123,1245,
25,[],[],5504340,2023-08-10T15:18:51.393602,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291035,1245,
26,[],[],5504341,2023-08-10T15:18:51.393602,Payment Declined,1.50,1.50,0.00,0.65,0.20,1.50,1.25,0.25,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291035,1245,
27,[],[],5504311,2023-08-10T15:17:45.799379,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291017,1245,
28,[],[],5504312,2023-08-10T15:17:45.799379,Payment Declined,1.50,1.50,0.00,0.65,0.20,1.50,1.25,0.25,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291017,1245,
29,[],[],5504313,2023-08-10T15:17:45.799379,Payment Declined,3.25,3.25,0.00,1.66,0.00,3.25,3.25,0.00,,,,False,14429,Coconut & Chia Overnight Oats,5060531850777,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291017,1245,
30,[],[],5504314,2023-08-10T15:17:45.799379,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291017,1245,
31,[],[],5504315,2023-08-10T15:17:45.799379,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291017,1245,
32,[],[],5504283,2023-08-10T15:16:41.149888,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291002,1245,
33,[],[],5504284,2023-08-10T15:16:41.149888,Payment Declined,1.50,1.50,0.00,0.65,0.20,1.50,1.25,0.25,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291002,1245,
34,[],[],5504285,2023-08-10T15:16:41.149888,Payment Declined,3.25,3.25,0.00,1.66,0.00,3.25,3.25,0.00,,,,False,14429,Coconut & Chia Overnight Oats,5060531850777,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291002,1245,
35,[],[],5504286,2023-08-10T15:16:41.149888,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291002,1245,
36,[],[],5504287,2023-08-10T15:16:41.149888,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4291002,1245,
37,[],[],5504272,2023-08-10T15:16:26.463885,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290997,1245,
38,[],[],5504273,2023-08-10T15:16:26.463885,Payment Declined,1.50,1.50,0.00,0.65,0.20,1.50,1.25,0.25,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290997,1245,
39,[],[],5504274,2023-08-10T15:16:26.463885,Payment Declined,3.25,3.25,0.00,1.66,0.00,3.25,3.25,0.00,,,,False,14429,Coconut & Chia Overnight Oats,5060531850777,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290997,1245,
40,[],[],5504275,2023-08-10T15:16:26.463885,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290997,1245,
41,[],[],5504276,2023-08-10T15:16:26.463885,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290997,1245,
42,[],[],5504245,2023-08-10T15:14:33.062363,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290977,1245,
43,[],[],5504246,2023-08-10T15:14:33.062363,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290977,1245,
44,[],[],5504247,2023-08-10T15:14:33.062363,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290977,1245,
45,[],[],5504248,2023-08-10T15:14:33.062363,Payment Declined,1.50,1.50,0.00,0.65,0.20,1.50,1.25,0.25,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290977,1245,
46,[],[],5504238,2023-08-10T15:14:19.491333,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290973,1245,
47,[],[],5504239,2023-08-10T15:14:19.491333,Payment Declined,6.20,6.20,0.00,3.10,0.00,6.20,6.20,0.00,,,,False,14427,Falafel Vitality Mezze Salad,5060531854645,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290973,1245,
48,[],[],5504240,2023-08-10T15:14:19.491333,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290973,1245,
49,[],[],5504241,2023-08-10T15:14:19.491333,Payment Declined,1.50,1.50,0.00,0.65,0.20,1.50,1.25,0.25,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290973,1245,
50,[],[],5503871,2023-08-10T14:45:25.267529,Payment Declined,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15688,Eat Real Lentil Chips - Sea Salt,5026489494111,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290670,1245,
51,[],[],5503872,2023-08-10T14:45:25.267529,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290670,1245,
52,[],[],5503855,2023-08-10T14:45:04.774697,Payment Declined,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15688,Eat Real Lentil Chips - Sea Salt,5026489494111,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290659,1245,
53,[],[],5503856,2023-08-10T14:45:04.774697,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290659,1245,
54,[],[],5503848,2023-08-10T14:44:44.286924,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290652,1245,
55,[],[],5503847,2023-08-10T14:44:44.286924,Payment Declined,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15688,Eat Real Lentil Chips - Sea Salt,5026489494111,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290652,1245,
56,[],[],5503839,2023-08-10T14:44:06.542364,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290644,1245,
57,[],[],5503838,2023-08-10T14:44:06.542364,Payment Declined,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15688,Eat Real Lentil Chips - Sea Salt,5026489494111,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290644,1245,
58,[],[],5503830,2023-08-10T14:43:50.036997,Payment Declined,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15688,Eat Real Lentil Chips - Sea Salt,5026489494111,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290640,1245,
59,[],[],5503831,2023-08-10T14:43:50.036997,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290640,1245,
60,[],[],5503822,2023-08-10T14:43:36.617242,Payment Declined,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15688,Eat Real Lentil Chips - Sea Salt,5026489494111,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290636,1245,
61,[],[],5503823,2023-08-10T14:43:36.617242,Payment Declined,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4290636,1245,
62,[],[],5502469,2023-08-10T13:21:59.861529,Payment Declined,1.90,1.90,0.00,0.92,0.20,1.90,1.58,0.32,,,,False,13392,Something & Nothing Seltzer - Cucumber,5060557310002,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4289535,1245,
63,[],[],5502470,2023-08-10T13:21:59.861529,Payment Declined,1.90,1.90,0.00,0.92,0.20,1.90,1.58,0.32,,,,False,13392,Something & Nothing Seltzer - Cucumber,5060557310002,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4289535,1245,
64,[],[],5502080,2023-08-10T12:58:37.117003,Success,4.50,4.50,1.01,2.63,0.00,3.49,3.49,0.00,,,,False,14426,Chicken Chipotle Wrap,5060531851439,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4289204,1245,
65,[],[],5502081,2023-08-10T12:58:37.117003,Success,1.50,1.50,0.34,0.54,0.20,1.16,0.97,0.19,,,,False,13381,Eat Real Veggie Straws With Kale,5026489494135,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4289204,1245,
66,[],[],5502082,2023-08-10T12:58:37.117003,Success,2.90,2.90,0.65,1.88,0.20,2.25,1.88,0.38,,,,False,13393,Medahuman Glow Drink,5060702560085,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4289204,1245,
67,[],[],5501004,2023-08-10T11:57:13.212171,Success,1.50,1.50,0.00,0.42,0.20,1.50,1.25,0.25,,,,False,13395,Diet Coke,5449000053879,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4288253,1245,
68,[],[],5500986,2023-08-10T11:56:01.683956,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15688,Eat Real Lentil Chips - Sea Salt,5026489494111,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4288235,1245,
69,[],[],5500970,2023-08-10T11:54:59.541423,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15735,CanO Water - 500ml,0787099402082,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4288221,1245,
70,[],[],5500971,2023-08-10T11:54:59.541423,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15735,CanO Water - 500ml,0787099402082,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4288221,1245,
71,[],[],5500567,2023-08-10T11:31:02.875125,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4287867,1245,
72,[],[],5500568,2023-08-10T11:31:02.875125,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4287867,1245,
73,[],[],5500412,2023-08-10T11:22:36.819595,Success,1.50,1.50,0.00,0.54,0.20,1.50,1.25,0.25,,,,False,13381,Eat Real Veggie Straws With Kale,5026489494135,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4287733,1245,
74,[],[],5500331,2023-08-10T11:19:01.512192,Success,1.50,1.50,0.34,0.00,0.20,1.16,0.97,0.19,,,,False,15687,Propercorn - Lightly Salted,5060283760003,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4287669,1245,
75,[],[],5500332,2023-08-10T11:19:01.512192,Success,4.50,4.50,1.03,2.63,0.00,3.47,3.47,0.00,,,,False,14426,Chicken Chipotle Wrap,5060531851439,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4287669,1245,
76,[],[],5500333,2023-08-10T11:19:01.512192,Success,2.95,2.95,0.68,0.00,0.20,2.27,1.89,0.38,,,,False,15684,Lo Bros - Passionfruit Kombucha,5060593390037,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4287669,1245,
77,[],[],5500334,2023-08-10T11:19:01.512192,Success,1.50,1.50,0.00,0.57,0.20,1.50,1.25,0.25,,,,False,13380,Propercorn - Sweet & Salty,5060283760034,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4287669,1245,
78,[],[],5500335,2023-08-10T11:19:01.512192,Success,1.50,1.50,0.00,0.57,0.20,1.50,1.25,0.25,,,,False,13380,Propercorn - Sweet & Salty,5060283760034,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4287669,1245,
79,[],[],5496329,2023-08-10T07:42:18.010032,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4284365,1245,
80,[],[],5496109,2023-08-10T07:26:04.831134,Success,1.50,1.50,0.00,0.54,0.20,1.50,1.25,0.25,,,,False,15692,Nakd Nudie - Berry Delight Bar,5060088701966,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4284174,1245,
81,[],[],5496110,2023-08-10T07:26:04.831134,Success,1.80,1.80,0.00,0.65,0.20,1.80,1.50,0.30,,,,False,13405,Kallo Dark Choc Rice Cakes,5013665115755,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4284174,1245,
0,[],[],5523255,2023-08-11T21:59:31.131594,Success,2.95,2.95,0.00,0.00,0.20,2.95,2.46,0.49,,,,False,15684,Lo Bros - Passionfruit Kombucha,5060593390037,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4307043,1245,
1,[],[],5523239,2023-08-11T21:58:47.555276,Success,2.95,2.95,1.05,0.00,0.20,1.90,1.58,0.32,,,,False,15684,Lo Bros - Passionfruit Kombucha,5060593390037,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4307038,1245,
2,[],[],5523240,2023-08-11T21:58:47.555276,Success,3.25,3.25,1.15,1.40,0.20,2.10,1.75,0.35,,,,False,13382,Barebells Cookies & Cream Protein Bar,7340001800470,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4307038,1245,
3,[],[],5523241,2023-08-11T21:58:47.555276,Success,4.50,4.50,1.60,2.63,0.00,2.90,2.90,0.00,,,,False,14426,Chicken Chipotle Wrap,5060531851439,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4307038,1245,
4,[],[],5520036,2023-08-11T17:42:26.995716,Success,1.25,1.25,0.00,0.49,0.20,1.25,1.04,0.21,,,,False,13386,Love Corn Pouch - Sea Salt,5060490400020,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4304312,1245,
5,[],[],5520037,2023-08-11T17:42:26.995716,Success,1.25,1.25,0.00,0.49,0.20,1.25,1.04,0.21,,,,False,13386,Love Corn Pouch - Sea Salt,5060490400020,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4304312,1245,
6,[],[],5519222,2023-08-11T16:52:55.461985,Success,1.95,1.95,0.00,0.85,0.20,1.95,1.63,0.33,,,,False,14499,Indie Bay Dark Chocolate Pretzel Bites,5060527230439,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4303638,1245,
7,[],[],5519223,2023-08-11T16:52:55.461985,Success,2.25,2.25,0.00,1.12,0.20,2.25,1.88,0.38,,,,False,14502,Rebel Kitchen - Organic Chocolate Coconut Bytes,5060376691764,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4303638,1245,
8,[],[],5518920,2023-08-11T16:34:21.446883,Success,1.95,1.95,0.00,0.94,0.20,1.95,1.63,0.33,,,,False,13383,The Gut Stuff Cocoa & Hazelnut Bar,5060771270014,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4303368,1245,
9,[],[],5518735,2023-08-11T16:23:15.508562,Success,2.95,2.95,0.85,0.00,0.20,2.10,1.75,0.35,,,,False,15702,Perfect Ted - Matcha Apple Raspberry Drink,5070000222417,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4303202,1245,
10,[],[],5518736,2023-08-11T16:23:15.508562,Success,3.25,3.25,0.94,1.40,0.20,2.31,1.93,0.39,,,,False,13382,Barebells Cookies & Cream Protein Bar,7340001800470,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4303202,1245,
11,[],[],5518737,2023-08-11T16:23:15.508562,Success,3.50,3.50,1.01,2.40,0.00,2.49,2.49,0.00,,,,False,14431,Pesto Chicken Sandwich,5060531854836,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4303202,1245,
12,[],[],5518365,2023-08-11T15:59:23.796212,Success,1.80,1.80,0.00,0.65,0.20,1.80,1.50,0.30,,,,False,13405,Kallo Dark Choc Rice Cakes,5013665115755,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4302862,1245,
13,[],[],5516960,2023-08-11T14:30:15.301883,Success,1.50,1.50,0.00,0.42,0.20,1.50,1.25,0.25,,,,False,13395,Diet Coke,5449000053879,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4301660,1245,
14,[],[],5515972,2023-08-11T13:29:46.245764,Success,4.50,4.50,0.00,2.63,0.00,4.50,4.50,0.00,,,,False,14426,Chicken Chipotle Wrap,5060531851439,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4300813,1245,
15,[],[],5515910,2023-08-11T13:26:16.906150,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4300760,1245,
16,[],[],5512485,2023-08-11T10:10:03.804125,Success,2.75,2.75,0.00,1.08,0.20,2.75,2.29,0.46,,,,False,13384,The Protein Ball Co - Peanut Butter,0813047020166,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4297802,1245,
17,[],[],5512213,2023-08-11T09:59:30.446977,Success,3.25,3.25,0.00,1.70,0.00,3.25,3.25,0.00,,,,False,13399,Berry Granola Yoghurt Pot,5060531851279,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4297581,1245,
18,[],[],5511169,2023-08-11T08:52:10.834413,Success,2.90,2.90,0.00,0.00,0.00,2.90,2.90,0.00,,,,False,15686,Grind - Iced Mocha Coffee,5060574953381,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4296682,1245,
19,[],[],5511157,2023-08-11T08:51:12.924761,Payment Declined,2.90,2.90,0.00,0.00,0.00,2.90,2.90,0.00,,,,False,15686,Grind - Iced Mocha Coffee,5060574953381,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4296670,1245,
0,[],[],5534731,2023-08-12T20:15:40.647191,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4316869,1245,
1,[],[],5534732,2023-08-12T20:15:40.647191,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4316869,1245,
2,[],[],5534496,2023-08-12T19:58:43.793007,Success,1.80,1.80,0.00,0.65,0.20,1.80,1.50,0.30,,,,False,14501,Kallo Milk Choc Rice Cakes,5013665115731,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4316689,1245,
3,[],[],5533825,2023-08-12T19:12:33.074455,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15735,CanO Water - 500ml,0787099402082,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4316132,1245,
4,[],[],5533266,2023-08-12T18:33:41.617710,Success,2.90,2.90,0.00,1.88,0.20,2.90,2.42,0.48,,,,False,13393,Medahuman Glow Drink,5060702560085,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4315653,1245,
5,[],[],5533126,2023-08-12T18:22:55.314427,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4315527,1245,
6,[],[],5533127,2023-08-12T18:22:55.314427,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4315527,1245,
7,[],[],5531952,2023-08-12T17:01:52.606573,Success,3.25,3.25,1.15,1.40,0.20,2.10,1.75,0.35,,,,False,15685,Barebells Caramel & Cashew Protein Bar,7340001800494,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4314464,1245,
8,[],[],5531953,2023-08-12T17:01:52.606573,Success,2.95,2.95,1.05,0.00,0.20,1.90,1.58,0.32,,,,False,15702,Perfect Ted - Matcha Apple Raspberry Drink,5070000222417,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4314464,1245,
9,[],[],5531954,2023-08-12T17:01:52.606573,Success,4.50,4.50,1.60,2.49,0.00,2.90,2.90,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4314464,1245,
10,[],[],5531938,2023-08-12T17:00:59.891547,Payment Declined,3.25,3.25,1.15,1.40,0.20,2.10,1.75,0.35,,,,False,15685,Barebells Caramel & Cashew Protein Bar,7340001800494,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4314452,1245,
11,[],[],5531939,2023-08-12T17:00:59.891547,Payment Declined,2.95,2.95,1.05,0.00,0.20,1.90,1.58,0.32,,,,False,15702,Perfect Ted - Matcha Apple Raspberry Drink,5070000222417,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4314452,1245,
12,[],[],5531940,2023-08-12T17:00:59.891547,Payment Declined,4.50,4.50,1.60,2.49,0.00,2.90,2.90,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4314452,1245,
13,[],[],5531197,2023-08-12T16:09:12.753197,Success,2.95,2.95,1.05,0.00,0.20,1.90,1.58,0.32,,,,False,15684,Lo Bros - Passionfruit Kombucha,5060593390037,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4313795,1245,
14,[],[],5531198,2023-08-12T16:09:12.753197,Success,3.25,3.25,1.15,1.40,0.20,2.10,1.75,0.35,,,,False,15685,Barebells Caramel & Cashew Protein Bar,7340001800494,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4313795,1245,
15,[],[],5531199,2023-08-12T16:09:12.753197,Success,4.50,4.50,1.60,2.49,0.00,2.90,2.90,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1065.0,Healthy Meal Deal,Express Way - Greenwich (Reception),4313795,1245,
16,[],[],5529485,2023-08-12T14:10:30.486670,Success,2.90,2.90,0.00,0.00,0.00,2.90,2.90,0.00,,,,False,15686,Grind - Iced Mocha Coffee,5060574953381,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4312264,1245,
17,[],[],5529486,2023-08-12T14:10:30.486670,Success,2.90,2.90,0.00,0.00,0.00,2.90,2.90,0.00,,,,False,15686,Grind - Iced Mocha Coffee,5060574953381,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4312264,1245,
18,[],[],5529354,2023-08-12T13:58:39.342186,Success,1.50,1.50,0.00,0.00,0.20,1.50,1.25,0.25,,,,False,15691,Coke Zero,5449000131805,1664,Martee Micromarket 001,,,Express Way - Greenwich (Reception),4312153,1245,
